code|division|grupo|clase|categoria|name|nombre
44212381|44000000|44200000|44210000|44212000|44212381|Revestimiento
44212382|44000000|44200000|44210000|44212000|44212382|Compuertas de descarga
44212383|44000000|44200000|44210000|44212000|44212383|Compuertas
44212390|44000000|44200000|44210000|44212000|44212390|Esclusas
44212391|44000000|44200000|44210000|44212000|44212391|Compuertas de esclusa
44212400|44000000|44200000|44210000|44212000|44212400|Estacada
44212410|44000000|44200000|44210000|44212000|44212410|Tablestacado
44212500|44000000|44200000|44210000|44212000|44212500|Ángulos y secciones
44212510|44000000|44200000|44210000|44212000|44212510|Ángulos
44212520|44000000|44200000|44210000|44212000|44212520|Secciones
44220000|44000000|44200000|44220000|44220000|44220000|Trabajos de ebanistería para la construcción
44221000|44000000|44200000|44220000|44221000|44221000|Ventanas, puertas y elementos conexos
44221100|44000000|44200000|44220000|44221000|44221100|Ventanas
44221110|44000000|44200000|44220000|44221000|44221110|Marcos para ventana
44221111|44000000|44200000|44220000|44221000|44221111|Unidades de doble acristalamiento
44221120|44000000|44200000|44220000|44221000|44221120|Puertas-ventana
44221200|44000000|44200000|44220000|44221000|44221200|Puertas
44221210|44000000|44200000|44220000|44221000|44221210|Tableros en bruto para puertas
44221211|44000000|44200000|44220000|44221000|44221211|Marcos para puerta
44221212|44000000|44200000|44220000|44221000|44221212|Puertas mosquiteras
44221213|44000000|44200000|44220000|44221000|44221213|Umbrales de puerta
44221220|44000000|44200000|44220000|44221000|44221220|Puertas cortafuego
44221230|44000000|44200000|44220000|44221000|44221230|Puertas de corredera
44221240|44000000|44200000|44220000|44221000|44221240|Puertas de garaje
44221300|44000000|44200000|44220000|44221000|44221300|Portones
44221310|44000000|44200000|44220000|44221000|44221310|Puertas de acceso
44221400|44000000|44200000|44220000|44221000|44221400|Contraventanas
44221500|44000000|44200000|44220000|44221000|44221500|Umbrales
44230000|44000000|44200000|44230000|44230000|44230000|Trabajos de carpintería para la construcción
44231000|44000000|44200000|44230000|44231000|44231000|Paneles prefabricados para cercas
44232000|44000000|44200000|44230000|44232000|44232000|Vigas de madera para tejado
44233000|44000000|44200000|44230000|44233000|44233000|Escaleras
44300000|44000000|44300000|44300000|44300000|44300000|Cable, alambre y productos conexos
44310000|44000000|44300000|44310000|44310000|44310000|Productos de alambre
44311000|44000000|44300000|44310000|44311000|44311000|Alambre de cabos
44312000|44000000|44300000|44310000|44312000|44312000|Alambre para cercas
44312300|44000000|44300000|44310000|44312000|44312300|Alambre de púas
44313000|44000000|44300000|44310000|44313000|44313000|Malla metálica
44313100|44000000|44300000|44310000|44313000|44313100|Cercado de tela metálica
44313200|44000000|44300000|44310000|44313000|44313200|Tela metálica
44315000|44000000|44300000|44310000|44315000|44315000|Hilo de máquina
44315100|44000000|44300000|44310000|44315000|44315100|Accesorios para soldadura autógena
44315200|44000000|44300000|44310000|44315000|44315200|Materiales para soldadura autógena
44315300|44000000|44300000|44310000|44315000|44315300|Materiales para soldadura blanda o para soldadura fuerte
44315310|44000000|44300000|44310000|44315000|44315310|Materiales para soldadura blanda
44315320|44000000|44300000|44310000|44315000|44315320|Materiales para soldadura fuerte
44316000|44000000|44300000|44310000|44316000|44316000|Ferretería
44316100|44000000|44300000|44310000|44316000|44316100|Yunques
44316200|44000000|44300000|44310000|44316000|44316200|Fragua portátil
44316300|44000000|44300000|44310000|44316000|44316300|Rejillas
44316400|44000000|44300000|44310000|44316000|44316400|Artículos de ferretería
44316500|44000000|44300000|44310000|44316000|44316500|Artículos de forja
44316510|44000000|44300000|44310000|44316000|44316510|Artículos de herrería
44317000|44000000|44300000|44310000|44317000|44317000|Eslingas de hierro o de acero
44318000|44000000|44300000|44310000|44318000|44318000|Conductores
44320000|44000000|44300000|44320000|44320000|44320000|Cables y productos conexos
44321000|44000000|44300000|44320000|44321000|44321000|Cables
44322000|44000000|44300000|44320000|44322000|44322000|Accesorios para cables
44322100|44000000|44300000|44320000|44322000|44322100|Conductos para cables
44322200|44000000|44300000|44320000|44322000|44322200|Conectores para cables
44322300|44000000|44300000|44320000|44322000|44322300|Tuberías para cables
44322400|44000000|44300000|44320000|44322000|44322400|Sujetacables
44330000|44000000|44300000|44330000|44330000|44330000|Barras, varillas, alambre y perfiles utilizados en la construcción
44331000|44000000|44300000|44330000|44331000|44331000|Barras
44332000|44000000|44300000|44330000|44332000|44332000|Varillas (construcción)
44333000|44000000|44300000|44330000|44333000|44333000|Alambre
44334000|44000000|44300000|44330000|44334000|44334000|Perfiles
44400000|44000000|44400000|44400000|44400000|44400000|Productos manufacturados diversos y artículos conexos
44410000|44000000|44400000|44410000|44410000|44410000|Artículos para baño y cocina
44411000|44000000|44400000|44410000|44411000|44411000|Aparatos sanitarios
44411100|44000000|44400000|44410000|44411000|44411100|Grifos
44411200|44000000|44400000|44410000|44411000|44411200|Bañeras
44411300|44000000|44400000|44410000|44411000|44411300|Lavabos
44411400|44000000|44400000|44410000|44411000|44411400|Platos de ducha
44411600|44000000|44400000|44410000|44411000|44411600|Bidés
44411700|44000000|44400000|44410000|44411000|44411700|Asientos, tapas, cubetas, tazas y cisternas de inodoro
44411710|44000000|44400000|44410000|44411000|44411710|Asientos de inodoro
44411720|44000000|44400000|44410000|44411000|44411720|Tapas de inodoro
44411740|44000000|44400000|44410000|44411000|44411740|Tazas de inodoro
44411750|44000000|44400000|44410000|44411000|44411750|Cisternas de inodoro
44411800|44000000|44400000|44410000|44411000|44411800|Urinarios
44420000|44000000|44400000|44420000|44420000|44420000|Artículos utilizados en la construcción
44421000|44000000|44400000|44420000|44421000|44421000|Cajas fuertes, cajas de seguridad y puertas, blindadas o reforzadas
44421300|44000000|44400000|44420000|44421000|44421300|Cajas de caudales
44421500|44000000|44400000|44420000|44421000|44421500|Puertas blindadas o reforzadas
44421600|44000000|44400000|44420000|44421000|44421600|Taquillas de seguridad
44421700|44000000|44400000|44420000|44421000|44421700|Cajas y taquillas
44421710|44000000|44400000|44420000|44421000|44421710|Taquillas para equipajes en consigna
44421720|44000000|44400000|44420000|44421000|44421720|Taquillas
44421721|44000000|44400000|44420000|44421000|44421721|Cajas fuertes
44421722|44000000|44400000|44420000|44421000|44421722|Cajas de seguridad
44421780|44000000|44400000|44420000|44421000|44421780|Cajas de seguridad para documentos
44421790|44000000|44400000|44420000|44421000|44421790|Cajas de seguridad para fondos
44422000|44000000|44400000|44420000|44422000|44422000|Buzones
44423000|44000000|44400000|44420000|44423000|44423000|Artículos diversos
44423100|44000000|44400000|44420000|44423000|44423100|Campanas
44423200|44000000|44400000|44420000|44423000|44423200|Escaleras de mano
44423220|44000000|44400000|44420000|44423000|44423220|Escaleras de tijera
44423230|44000000|44400000|44420000|44423000|44423230|Taburetes con escalones
44423300|44000000|44400000|44420000|44423000|44423300|Equipo para manipulación de mercancías
44423330|44000000|44400000|44420000|44423000|44423330|Plataformas para la manipulación de mercancías
44423340|44000000|44400000|44420000|44423000|44423340|Accesorios de cable para la manipulación de mercancías
44423400|44000000|44400000|44420000|44423000|44423400|Señales y artículos conexos
44423450|44000000|44400000|44420000|44423000|44423450|Placas indicadoras
44423460|44000000|44400000|44420000|44423000|44423460|Placas de dirección
44423700|44000000|44400000|44420000|44423000|44423700|Elementos para registros
44423710|44000000|44400000|44420000|44423000|44423710|Cajas de superficie
44423720|44000000|44400000|44420000|44423000|44423720|Cajas de delimitación
44423730|44000000|44400000|44420000|44423000|44423730|Marcos protectores de registros
44423740|44000000|44400000|44420000|44423000|44423740|Tapas de registro
44423750|44000000|44400000|44420000|44423000|44423750|Rejillas de sumidero
44423760|44000000|44400000|44420000|44423000|44423760|Tapas de acceso
44423790|44000000|44400000|44420000|44423000|44423790|Escalones de horquilla de registros
44423800|44000000|44400000|44420000|44423000|44423800|Sellos metálicos
44423810|44000000|44400000|44420000|44423000|44423810|Sellos de caucho
44423850|44000000|44400000|44420000|44423000|44423850|Formas
44423900|44000000|44400000|44420000|44423000|44423900|Ánodos sacrificatorios
44424000|44000000|44400000|44420000|44424000|44424000|Cajas y precintos para contadores
44424100|44000000|44400000|44420000|44424000|44424100|Cajas para contadores
44424200|44000000|44400000|44420000|44424000|44424200|Cinta adhesiva
44424300|44000000|44400000|44420000|44424000|44424300|Cinta reflectante
44425000|44000000|44400000|44420000|44425000|44425000|Arandelas, juntas, bandas, barras y morteros de relleno
44425100|44000000|44400000|44420000|44425000|44425100|Arandelas elásticas
44425110|44000000|44400000|44420000|44425000|44425110|Arandelas de refuerzo autoadhesivas
44425200|44000000|44400000|44420000|44425000|44425200|Juntas de caucho
44425300|44000000|44400000|44420000|44425000|44425300|Bandas elásticas
44425400|44000000|44400000|44420000|44425000|44425400|Morteros de relleno
44425500|44000000|44400000|44420000|44425000|44425500|Barras de plástico
44430000|44000000|44400000|44430000|44430000|44430000|Blindaje
44431000|44000000|44400000|44430000|44431000|44431000|Cubrejuntas
44440000|44000000|44400000|44440000|44440000|44440000|Cojinetes
44441000|44000000|44400000|44440000|44441000|44441000|Microesferas
44442000|44000000|44400000|44440000|44442000|44442000|Cojinetes de rodillos
44450000|44000000|44400000|44450000|44450000|44450000|Acero dulce
44451000|44000000|44400000|44450000|44451000|44451000|Cospeles
44452000|44000000|44400000|44450000|44452000|44452000|Depósitos para monedas de máquinas o aparatos que funcionan con monedas
44460000|44000000|44400000|44460000|44460000|44460000|Estemples y puntales de mina
44461000|44000000|44400000|44460000|44461000|44461000|Estemples
44461100|44000000|44400000|44460000|44461000|44461100|Estemples de mina
44462000|44000000|44400000|44460000|44462000|44462000|Puntales de mina
44464000|44000000|44400000|44460000|44464000|44464000|Orugas
44470000|44000000|44400000|44470000|44470000|44470000|Productos de hierro fundido
44480000|44000000|44400000|44480000|44480000|44480000|Equipos diversos contra incendios
44481000|44000000|44400000|44480000|44481000|44481000|Escaleras de plataforma
44481100|44000000|44400000|44480000|44481000|44481100|Escaleras contra incendios
44482000|44000000|44400000|44480000|44482000|44482000|Dispositivos contra incendios
44482100|44000000|44400000|44480000|44482000|44482100|Mangueras para incendios
44482200|44000000|44400000|44480000|44482000|44482200|Bocas de incendio
44500000|44000000|44500000|44500000|44500000|44500000|Herramientas, cerraduras, llaves, bisagras, elementos de sujeción, cadenas y muelles
44510000|44000000|44500000|44510000|44510000|44510000|Herramientas
44511000|44000000|44500000|44510000|44511000|44511000|Herramientas manuales
44511100|44000000|44500000|44510000|44511000|44511100|Layas y palas
44511110|44000000|44500000|44510000|44511000|44511110|Layas
44511120|44000000|44500000|44510000|44511000|44511120|Palas
44511200|44000000|44500000|44510000|44511000|44511200|Horcas de jardinería
44511300|44000000|44500000|44510000|44511000|44511300|Azadas, picos, binaderas, rastrillos y rastrillos para playa
44511310|44000000|44500000|44510000|44511000|44511310|Azadas
44511320|44000000|44500000|44510000|44511000|44511320|Picos
44511330|44000000|44500000|44510000|44511000|44511330|Binaderas
44511340|44000000|44500000|44510000|44511000|44511340|Rastrillos
44511341|44000000|44500000|44510000|44511000|44511341|Rastrillos para playa
44511400|44000000|44500000|44510000|44511000|44511400|Hachas
44511500|44000000|44500000|44510000|44511000|44511500|Sierras de mano
44511510|44000000|44500000|44510000|44511000|44511510|Hojas para sierras de mano
44512000|44000000|44500000|44510000|44512000|44512000|Herramientas manuales diversas
44512100|44000000|44500000|44510000|44512000|44512100|Formones
44512200|44000000|44500000|44510000|44512000|44512200|Alicates
44512210|44000000|44500000|44510000|44512000|44512210|Alicates de engarzar
44512300|44000000|44500000|44510000|44512000|44512300|Martillos
44512400|44000000|44500000|44510000|44512000|44512400|Perrillos tensores de mano
44512500|44000000|44500000|44510000|44512000|44512500|Llaves de tuercas
44512600|44000000|44500000|44510000|44512000|44512600|Herramientas para trabajos viales
44512610|44000000|44500000|44510000|44512000|44512610|Púas para estriar superficies de carreteras
44512700|44000000|44500000|44510000|44512000|44512700|Limas o escofinas
44512800|44000000|44500000|44510000|44512000|44512800|Destornilladores
44512900|44000000|44500000|44510000|44512000|44512900|Brocas para taladros, cabezas para destornillador y demás accesorios
44512910|44000000|44500000|44510000|44512000|44512910|Brocas para taladros
44512920|44000000|44500000|44510000|44512000|44512920|Cabezas para destornillador
44512930|44000000|44500000|44510000|44512000|44512930|Portaherramientas
44512940|44000000|44500000|44510000|44512000|44512940|Estuches de herramientas
44513000|44000000|44500000|44510000|44513000|44513000|Herramientas de pedal
44514000|44000000|44500000|44510000|44514000|44514000|Mangos y piezas de herramientas
44514100|44000000|44500000|44510000|44514000|44514100|Mangos de herramientas
44514200|44000000|44500000|44510000|44514000|44514200|Piezas de herramientas
44520000|44000000|44500000|44520000|44520000|44520000|Cerraduras, llaves y bisagras
44521000|44000000|44500000|44520000|44521000|44521000|Cerraduras y candados diversos
44521100|44000000|44500000|44520000|44521000|44521100|Cerraduras
44521110|44000000|44500000|44520000|44521000|44521110|Cerraduras para puertas
44521120|44000000|44500000|44520000|44521000|44521120|Cerraduras de seguridad electrónicas
44521130|44000000|44500000|44520000|44521000|44521130|Cerraduras de alta seguridad
44521140|44000000|44500000|44520000|44521000|44521140|Cerraduras para muebles
44521200|44000000|44500000|44520000|44521000|44521200|Candados y cadenas
44521210|44000000|44500000|44520000|44521000|44521210|Candados
44522000|44000000|44500000|44520000|44522000|44522000|Cierres, partes de cerraduras y llaves
44522100|44000000|44500000|44520000|44522000|44522100|Cierres
44522200|44000000|44500000|44520000|44522000|44522200|Llaves
44522300|44000000|44500000|44520000|44522000|44522300|Partes de candados
44522400|44000000|44500000|44520000|44522000|44522400|Partes de cerraduras
44523000|44000000|44500000|44520000|44523000|44523000|Bisagras, guarniciones y accesorios
44523100|44000000|44500000|44520000|44523000|44523100|Bisagras
44523200|44000000|44500000|44520000|44523000|44523200|Guarniciones
44523300|44000000|44500000|44520000|44523000|44523300|Accesorios
44530000|44000000|44500000|44530000|44530000|44530000|Elementos de sujeción
44531000|44000000|44500000|44530000|44531000|44531000|Elementos roscados de sujeción
44531100|44000000|44500000|44530000|44531000|44531100|Tornillos para madera
44531200|44000000|44500000|44530000|44531000|44531200|Escarpias o armellas, roscadas
44531300|44000000|44500000|44530000|44531000|44531300|Tornillos taladradores
44531400|44000000|44500000|44530000|44531000|44531400|Pernos
44531500|44000000|44500000|44530000|44531000|44531500|Juegos de uniones de bridas
44531510|44000000|44500000|44530000|44531000|44531510|Pernos y tornillos
44531520|44000000|44500000|44530000|44531000|44531520|Tirafondos y tornillos
44531600|44000000|44500000|44530000|44531000|44531600|Tuercas
44531700|44000000|44500000|44530000|44531000|44531700|Artículos con rosca de hierro o de acero
44532000|44000000|44500000|44530000|44532000|44532000|Elementos de sujeción sin roscar
44532100|44000000|44500000|44530000|44532000|44532100|Remaches
44532200|44000000|44500000|44530000|44532000|44532200|Arandelas
44532300|44000000|44500000|44530000|44532000|44532300|Pasadores de chaveta
44532400|44000000|44500000|44530000|44532000|44532400|Bridas de acero
44533000|44000000|44500000|44530000|44533000|44533000|Elementos de sujeción de cobre
44540000|44000000|44500000|44540000|44540000|44540000|Cadenas
44541000|44000000|44500000|44540000|44541000|44541000|Cadena articulada
44542000|44000000|44500000|44540000|44542000|44542000|Partes de cadenas
44550000|44000000|44500000|44550000|44550000|44550000|Muelles (resortes)
44600000|44000000|44600000|44600000|44600000|44600000|Cisternas, depósitos y contenedores; radiadores y calderas de calefacción central
44610000|44000000|44600000|44610000|44610000|44610000|Cisternas, depósitos, contenedores y recipientes a presión
44611000|44000000|44600000|44610000|44611000|44611000|Cisternas
44611100|44000000|44600000|44610000|44611000|44611100|Cilindros de aire
44611110|44000000|44600000|44610000|44611000|44611110|Cilindros neumáticos
44611200|44000000|44600000|44610000|44611000|44611200|Aparatos respiratorios
44611400|44000000|44600000|44610000|44611000|44611400|Cisternas para almacenamiento
44611410|44000000|44600000|44610000|44611000|44611410|Cisternas para almacenamiento de petróleo
44611420|44000000|44600000|44610000|44611000|44611420|Cisternas para almacenamiento de lodos
44611500|44000000|44600000|44610000|44611000|44611500|Cisternas para agua
44611600|44000000|44600000|44610000|44611000|44611600|Depósitos
44612000|44000000|44600000|44610000|44612000|44612000|Recipientes de gas licuado
44612100|44000000|44600000|44610000|44612000|44612100|Bombonas de gas
44612200|44000000|44600000|44610000|44612000|44612200|Depósitos de gas
44613000|44000000|44600000|44610000|44613000|44613000|Grandes contenedores
44613110|44000000|44600000|44610000|44613000|44613110|Silos
44613200|44000000|44600000|44610000|44613000|44613200|Contenedores refrigerados
44613210|44000000|44600000|44610000|44613000|44613210|Cisternas de agua
44613300|44000000|44600000|44610000|44613000|44613300|Contenedores estandarizados para transporte
44613400|44000000|44600000|44610000|44613000|44613400|Contenedores de almacenamiento
44613500|44000000|44600000|44610000|44613000|44613500|Contenedores para agua
44613600|44000000|44600000|44610000|44613000|44613600|Contenedores sobre ruedas
44613700|44000000|44600000|44610000|44613000|44613700|Contenedores de basura
44613800|44000000|44600000|44610000|44613000|44613800|Contenedores para residuos
44614000|44000000|44600000|44610000|44614000|44614000|Barriles
44614100|44000000|44600000|44610000|44614000|44614100|Recipientes de almacenamiento
44614300|44000000|44600000|44610000|44614000|44614300|Sistema de almacenamiento en contenedores
44614310|44000000|44600000|44610000|44614000|44614310|Apiladora mecánica
44615000|44000000|44600000|44610000|44615000|44615000|Recipientes a presión
44615100|44000000|44600000|44610000|44615000|44615100|Recipientes a presión de acero
44616000|44000000|44600000|44610000|44616000|44616000|Bidones
44616200|44000000|44600000|44610000|44616000|44616200|Bidones de residuos
44617000|44000000|44600000|44610000|44617000|44617000|Cajas
44617100|44000000|44600000|44610000|44617000|44617100|Cartones
44617200|44000000|44600000|44610000|44617000|44617200|Compartimentos para contadores
44617300|44000000|44600000|44610000|44617000|44617300|Cajas prefabricadas
44618000|44000000|44600000|44610000|44618000|44618000|Recipientes ligeros, tapones, tapas, cubas y tapaderas
44618100|44000000|44600000|44610000|44618000|44618100|Recipientes ligeros
44618300|44000000|44600000|44610000|44618000|44618300|Tapones, tapones de rosca, tapas y tapaderas
44618310|44000000|44600000|44610000|44618000|44618310|Tapones con opérculo de corcho
44618320|44000000|44600000|44610000|44618000|44618320|Tapones de rosca
44618330|44000000|44600000|44610000|44618000|44618330|Tapas para contenedores
44618340|44000000|44600000|44610000|44618000|44618340|Tapaderas
44618350|44000000|44600000|44610000|44618000|44618350|Cápsulas de plástico
44618400|44000000|44600000|44610000|44618000|44618400|Latas
44618420|44000000|44600000|44610000|44618000|44618420|Latas de conservas
44618500|44000000|44600000|44610000|44618000|44618500|Cubas
44619000|44000000|44600000|44610000|44619000|44619000|Otros recipientes
44619100|44000000|44600000|44610000|44619000|44619100|Estuches
44619200|44000000|44600000|44610000|44619000|44619200|Carretes para cables
44619300|44000000|44600000|44610000|44619000|44619300|Jaulas
44619400|44000000|44600000|44610000|44619000|44619400|Barriles de madera
44619500|44000000|44600000|44610000|44619000|44619500|Cajas paleta
44620000|44000000|44600000|44620000|44620000|44620000|Radiadores y calderas para calefacción central, y sus partes
44621000|44000000|44600000|44620000|44621000|44621000|Radiadores y calderas
44621100|44000000|44600000|44620000|44621000|44621100|Radiadores
44621110|44000000|44600000|44620000|44621000|44621110|Radiadores para calefacción central
44621111|44000000|44600000|44620000|44621000|44621111|Radiadores para calefacción central no eléctricos
44621112|44000000|44600000|44620000|44621000|44621112|Partes de radiadores para calefacción central
44621200|44000000|44600000|44620000|44621000|44621200|Calderas
44621210|44000000|44600000|44620000|44621000|44621210|Calderas de agua
44621220|44000000|44600000|44620000|44621000|44621220|Calderas para calefacción central
44621221|44000000|44600000|44620000|44621000|44621221|Partes de calderas para calefacción central
44622000|44000000|44600000|44620000|44622000|44622000|Sistemas de termorrecuperación
44622100|44000000|44600000|44620000|44622000|44622100|Equipo termorrecuperador
44800000|44000000|44800000|44800000|44800000|44800000|Pinturas, barnices y mástiques
44810000|44000000|44800000|44810000|44810000|44810000|Pinturas
44811000|44000000|44800000|44810000|44811000|44811000|Pintura para señalización de carreteras
44812000|44000000|44800000|44810000|44812000|44812000|Pinturas para pintura artística
44812100|44000000|44800000|44810000|44812000|44812100|Esmaltes y pinturas transparentes
44812200|44000000|44800000|44810000|44812000|44812200|Pinturas al óleo y al agua
44812210|44000000|44800000|44810000|44812000|44812210|Pinturas al óleo
44812220|44000000|44800000|44810000|44812000|44812220|Pinturas al agua
44812300|44000000|44800000|44810000|44812000|44812300|Pinturas para la enseñanza
44812310|44000000|44800000|44810000|44812000|44812310|Juegos de colores
44812320|44000000|44800000|44810000|44812000|44812320|Colores para pintura de letreros
44812400|44000000|44800000|44810000|44812000|44812400|Artículos para decoración
44820000|44000000|44800000|44820000|44820000|44820000|Barnices
44830000|44000000|44800000|44830000|44830000|44830000|Mástiques, plastes de relleno, masillas y disolventes
44831000|44000000|44800000|44830000|44831000|44831000|Mástiques, plastes de relleno y masilla
44831100|44000000|44800000|44830000|44831000|44831100|Mástiques
44831200|44000000|44800000|44830000|44831000|44831200|Plastes de relleno
44831300|44000000|44800000|44830000|44831000|44831300|Masilla
44831400|44000000|44800000|44830000|44831000|44831400|Lechada de cemento
44832000|44000000|44800000|44830000|44832000|44832000|Disolventes
44832100|44000000|44800000|44830000|44832000|44832100|Decapante para pintura
44832200|44000000|44800000|44830000|44832000|44832200|Diluyentes
44900000|44000000|44900000|44900000|44900000|44900000|Piedra para construcción, piedra caliza, yeso y pizarra
44910000|44000000|44900000|44910000|44910000|44910000|Piedra para construcción
44911000|44000000|44900000|44910000|44911000|44911000|Mármol y piedra calcárea de construcción
44911100|44000000|44900000|44910000|44911000|44911100|Mármol
44911200|44000000|44900000|44910000|44911000|44911200|Travertino
44912000|44000000|44900000|44910000|44912000|44912000|Diversas piedras de construcción
44912100|44000000|44900000|44910000|44912000|44912100|Granito
44912200|44000000|44900000|44910000|44912000|44912200|Arenisca
44912300|44000000|44900000|44910000|44912000|44912300|Basalto
44912400|44000000|44900000|44910000|44912000|44912400|Piedras de bordillo
44920000|44000000|44900000|44920000|44920000|44920000|Piedra caliza, yeso y creta
44921000|44000000|44900000|44920000|44921000|44921000|Piedra caliza y yeso
44921100|44000000|44900000|44920000|44921000|44921100|Yeso
44921200|44000000|44900000|44920000|44921000|44921200|Cal
44921210|44000000|44900000|44920000|44921000|44921210|Cal en polvo
44921300|44000000|44900000|44920000|44921000|44921300|Piedra caliza
44922000|44000000|44900000|44920000|44922000|44922000|Creta y dolomita
44922100|44000000|44900000|44920000|44922000|44922100|Creta
44922200|44000000|44900000|44920000|44922000|44922200|Dolomita
44930000|44000000|44900000|44930000|44930000|44930000|Pizarra
45000000|45000000|45000000|45000000|45000000|45000000|Trabajos de construcción
45100000|45000000|45100000|45100000|45100000|45100000|Trabajos de preparación del terreno
45110000|45000000|45100000|45110000|45110000|45110000|Trabajos de demolición de inmuebles y movimiento de tierras
45111000|45000000|45100000|45110000|45111000|45111000|Trabajos de demolición, explanación y limpieza del terreno
45111100|45000000|45100000|45110000|45111000|45111100|Trabajos de demolición
45111200|45000000|45100000|45110000|45111000|45111200|Trabajos de explanación y limpieza del terreno
45111210|45000000|45100000|45110000|45111000|45111210|Trabajos de voladura y consiguiente retirada de rocas
45111211|45000000|45100000|45110000|45111000|45111211|Trabajos de voladura
45111212|45000000|45100000|45110000|45111000|45111212|Trabajos de retirada de rocas
45111213|45000000|45100000|45110000|45111000|45111213|Trabajos de limpieza del terreno
45111214|45000000|45100000|45110000|45111000|45111214|Trabajos de evacuación de escombros de demolición
45111220|45000000|45100000|45110000|45111000|45111220|Trabajos de desbrozo
45111230|45000000|45100000|45110000|45111000|45111230|Trabajos de estabilización del terreno
45111240|45000000|45100000|45110000|45111000|45111240|Trabajos de drenaje del terreno
45111250|45000000|45100000|45110000|45111000|45111250|Trabajos de estudio del suelo
45111260|45000000|45100000|45110000|45111000|45111260|Trabajos de preparación del terreno para la minería
45111290|45000000|45100000|45110000|45111000|45111290|Trabajos primarios para servicios
45111291|45000000|45100000|45110000|45111000|45111291|Trabajos de ordenación del terreno
45111300|45000000|45100000|45110000|45111000|45111300|Trabajos de desmantelamiento
45111310|45000000|45100000|45110000|45111000|45111310|Trabajos de desmantelamiento para instalaciones militares
45111320|45000000|45100000|45110000|45111000|45111320|Trabajos de desmantelamiento para instalaciones de seguridad
45112000|45000000|45100000|45110000|45112000|45112000|Trabajos de excavación y movimiento de tierras
45112100|45000000|45100000|45110000|45112000|45112100|Trabajos de excavación de zanjas
45112200|45000000|45100000|45110000|45112000|45112200|Trabajos de desmonte de suelos
45112210|45000000|45100000|45110000|45112000|45112210|Trabajos de levantamiento de las capas superficiales
45112300|45000000|45100000|45110000|45112000|45112300|Trabajos de relleno y recuperación del suelo
45112310|45000000|45100000|45110000|45112000|45112310|Trabajos de relleno
45112320|45000000|45100000|45110000|45112000|45112320|Trabajos de recuperación del suelo
45112330|45000000|45100000|45110000|45112000|45112330|Trabajos de recuperación del terreno
45112340|45000000|45100000|45110000|45112000|45112340|Trabajos de descontaminación de suelos
45112350|45000000|45100000|45110000|45112000|45112350|Aprovechamiento de tierras estériles
45112360|45000000|45100000|45110000|45112000|45112360|Trabajos de rehabilitación del suelo
45112400|45000000|45100000|45110000|45112000|45112400|Trabajos de excavación
45112410|45000000|45100000|45110000|45112000|45112410|Trabajos de excavación de sepulturas
45112420|45000000|45100000|45110000|45112000|45112420|Trabajos de excavación del basamento
45112440|45000000|45100000|45110000|45112000|45112440|Terraplenado de laderas
45112441|45000000|45100000|45110000|45112000|45112441|Trabajos de terraplenado
45112450|45000000|45100000|45110000|45112000|45112450|Obras de excavación en yacimientos arqueológicos
45112500|45000000|45100000|45110000|45112000|45112500|Trabajos de movimiento de tierras
45112600|45000000|45100000|45110000|45112000|45112600|Corte y relleno
45112700|45000000|45100000|45110000|45112000|45112700|Trabajos de paisajismo
45112710|45000000|45100000|45110000|45112000|45112710|Trabajos de paisajismo en zonas verdes
45112711|45000000|45100000|45110000|45112000|45112711|Trabajos de paisajismo en parques
45112712|45000000|45100000|45110000|45112000|45112712|Trabajos de paisajismo en jardines
45112713|45000000|45100000|45110000|45112000|45112713|Paisajismo para jardines de terraza
45112714|45000000|45100000|45110000|45112000|45112714|Trabajos de paisajismo en cementerios
45112720|45000000|45100000|45110000|45112000|45112720|Trabajos de paisajismo en zonas deportivas y recreativas
45112721|45000000|45100000|45110000|45112000|45112721|Trabajos de paisajismo en campos de golf
45112722|45000000|45100000|45110000|45112000|45112722|Trabajos de paisajismo de campos de equitación
45112723|45000000|45100000|45110000|45112000|45112723|Trabajos de paisajismo en parques infantiles
45112730|45000000|45100000|45110000|45112000|45112730|Paisajismo en carreteras y autopistas
45112740|45000000|45100000|45110000|45112000|45112740|Obras de paisajismo en aeropuertos
45113000|45000000|45100000|45110000|45113000|45113000|Trabajos a pie de obra
45120000|45000000|45100000|45120000|45120000|45120000|Trabajos de perforación y sondeo
45121000|45000000|45100000|45120000|45121000|45121000|Trabajos de perforación
45122000|45000000|45100000|45120000|45122000|45122000|Trabajos de sondeo
45200000|45000000|45200000|45200000|45200000|45200000|Trabajos generales de construcción de inmuebles y obras de ingeniería civil
45210000|45000000|45200000|45210000|45210000|45210000|Trabajos de construcción de inmuebles
45211000|45000000|45200000|45210000|45211000|45211000|Trabajos de construcción de inmuebles de viviendas colectivas y unifamiliares
45211100|45000000|45200000|45210000|45211000|45211100|Trabajos de construcción para viviendas
45211200|45000000|45200000|45210000|45211000|45211200|Trabajos de construcción de viviendas tuteladas
45211300|45000000|45200000|45210000|45211000|45211300|Trabajos de construcción de viviendas
45211310|45000000|45200000|45210000|45211000|45211310|Trabajos de construcción de cuartos de baño
45211320|45000000|45200000|45210000|45211000|45211320|Trabajos de construcción de porches
45211340|45000000|45200000|45210000|45211000|45211340|Trabajos de construcción de inmuebles de viviendas colectivas
